"Id","IdString","Name","Lim","Rarity","Collection","Energy","Power","EffectDescription","Effect","CombosWithTODO"
"118","SOD001","Shifting Solar Plasma","0","Common","Space Oddities","8","72","NULL","NULL","[]"
"119","SOD003","Gigantic Wave in Perseus","0","Legendary","Space Oddities","5","25","When played, if you win this turn, get +1 Energy/Turn until game end.","[TriggerTime:PLAY] [Condition:TURN_STATE, Value:(win)] [Target:SELF] [Effect:ENERGY_PER_TURN, Value:+1] [Duration:PERMANENT] ","[]"
"120","SOD004","Virgo Spiral Galaxy","0","Common","Space Oddities","6","49","NULL","NULL","[]"
"121","SOD005","Dying Star","0","Common","Space Oddities","1","10","NULL","NULL","[]"
"122","SOD006","Solar Golden Arches","0","Common","Space Oddities","5","49","NULL","NULL","[]"
"123","SOD007","Runaway Star","0","Common","Space Oddities","6","72","When played, all Space cards have -20 Power this turn.","[TriggerTime:PLAY] [Target:[Who:BOTH, Where:CARDS_IN_HAND, CompareTo:(Space)]] [Effect:POWER, Value:-20] [Duration:END_TURN] ","[]"
"124","SOD009","The Milky Way","0","Common","Space Oddities","5","49","NULL","NULL","[]"
"125","SOD010","""Oumuamua","0","Common","Space Oddities","7","64","NULL","NULL","[]"
"126","SOD011","Mira","0","Rare","Space Oddities","1","40","When returned to your deck, you have -4 Energy next turn.","[TriggerTime:RETURN] [Effect:ENERGY, Value:-4] [Duration:TIMER, Value:1]","[]"
"127","SOD012","Quasar","0","Rare","Space Oddities","1","21","When played, all cards have -10 power this turn.","[TriggerTime:PLAY] [Effect:POWER, Value:-10] [Duration:END_TURN] ","[]"
"128","SOD013","Carina Nebula Landscape","0","Epic","Space Oddities","8","80","When returned to your deck, you have -2 Energy next turn.","[TriggerTime:RETURN] [Effect:ENERGY, Value:-2] [Duration:TIMER, Value:1]","[]"
"129","SOD014","The Veil Nebula","0","Fusion","Space Oddities","6","35","When returned to your deck, get +10 Power/Turn until game end.","[TriggerTime:RETURN] [Target:SELF] [Effect:POWER_PER_TURN, Value:+10] [Duration:PERMANENT] ","[]"
"130","SOD020","Hoag""s Object","0","Rare","Space Oddities","3","23","When returned to your deck, if you lost this turn, gain +23 Power next turn.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(lost)] [Effect:POWER_PER_TURN, Value:+23] [Target:[Who:SELF]] [Duration:TIMER, Value:1]","[]"
"131","SOD017","Nuclear Pasta","0","Epic","Space Oddities","4","35","When returned to your deck, give this card +25 Power for the rest of the game.","[TriggerTime:RETURN] [Target:THIS] [Effect:POWER, Value:+25] [Duration:PERMANENT]","[]"
"132","SOD019","Tabby""s Star","0","Legendary","Space Oddities","3","27","When returned to your deck, increase the Energy cost of your Opponent's Science cards by 1 until played, and give your Space Oddities cards +10 Power until played.","[TriggerTime:RETURN] [Effect:ENERGY, Value:(+1)] [Target:(your Opponent's Science)] [Duration:UNTIL_PLAYED] [Target:(your Space Oddities cards)] [Effect:POWER, Value:+10] [Duration:UNTIL_PLAYED]","[Space Oddities]"
"133","SOD021","Fermi Bubbles","1","Epic","Space Oddities","6","55","When returned to your deck, reduce the Energy cost of your Oceans & Seas and Space cards by 1 for the rest of the round.","[TriggerTime:RETURN] [Effect:ENERGY, Value:-1] [Target:(your Oceans & Seas and Space cards)] [Duration:END_ROUND]","[Oceans & Seas]"
"134","SOD016","Astrophysical Jet","0","Legendary","Space Oddities","4","35","When played, give all cards +10 Power until played. If you win this turn, give your cards +10 Power for the rest of the game.","[TriggerTime:PLAY] [Target:(all cards)] [Effect:POWER, Value:+10] [Duration:UNTIL_PLAYED] [Condition:TURN_STATE, Value:(win)] [Target:(your cards)] [Effect:POWER, Value:+10] [Duration:PERMANENT]","[]"
"135","SOD023","Black Widow Pulsar","1","Epic","Space Oddities","4","38","When drawn, reduce the Energy cost of your Bugs and Venomous Creatures cards by 1 for the rest of the game.","[TriggerTime:DRAW] [Effect:ENERGY, Value:-1] [Target:(your Bugs and Venomous Creatures cards)] [Duration:PERMANENT]","[Bugs]"
"136","SOD027","Space Roar","0","Epic","Space Oddities","6","58","When returned to your deck, give your Cool Cats and Dizzying Discoveries cards +30 Power next turn.","[TriggerTime:RETURN] [Target:(your Cool Cats and Dizzying Discoveries cards)] [Effect:POWER, Value:+30] [Duration:TIMER, Value:1]","[Cool Cats]"
"137","SOD028","Blood Moon","0","Legendary","Space Oddities","12","120","When drawn, if you are winning by 150 Power or more, reduce the Energy cost of this card by 6 until played.","[TriggerTime:DRAW] [Condition:ROUND_STATE, Value:Win>=150] [Effect:ENERGY, Value:-6] [Target:(this card)] [Duration:UNTIL_PLAYED]","[]"
"138","SOD029","The Horizon Problem","1","Legendary","Space Oddities","6","56","When played, give adjacent cards -150 Power this turn. When returned to your deck, give your Science cards +15 Power until played.","[TriggerTime:PLAY] [Target:(adjacent cards)] [Effect:POWER, Value:-150] [Duration:END_TURN] [TriggerTime:RETURN] [Target:(your Science cards)] [Effect:POWER, Value:+15] [Duration:UNTIL_PLAYED]","[Science]"
"139","SOD031","Galactic Cannibalism","0","Legendary","Space Oddities","7","71","When played, if your deck contains Gravity, give your Exploring the Stars cards +24 Power until played.","[TriggerTime:PLAY] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Gravity)] [Target:(your Exploring the Stars cards)] [Effect:POWER, Value:+24] [Duration:UNTIL_PLAYED]","[Exploring the Stars]"
"140","SOD032","Blanet","1","Epic","Space Oddities","3","27","When played adjacent to Black Hole, give your Space Oddities cards, wherever they are, +24 Power until played.","[TriggerTime:PLAY] [Condition:PLAYED_WITH, Value:(Black Hole)] [Target:(your Space Oddities cards, wherever they are,)] [Effect:POWER, Value:+24] [Duration:UNTIL_PLAYED]","[Space Oddities]"
"141","SOD033","Dyson Sphere","0","Legendary","Space Oddities","7","55","If played next to a Space card, when returned to your deck, gain +1 Energy for the rest of the game.","[TriggerTime:PLAY] [Condition:PLAYED_WITH, Value:(a Space card)] [TriggerTime:RETURN] [Target:SELF] [Effect:ENERGY, Value:+1] [Duration:PERMANENT]","[]"
"142","SSS001","Mercury","0","Common","Solar System","1","9","NULL","NULL","[]"
"143","SSS003","Uranus","0","Common","Solar System","6","52","While in your hand, your Forces of Nature cards have +7 Power.","[TriggerTime:DRAW] [Target:(your Forces of Nature cards)] [Effect:POWER, Value:+7] [Duration:WHILE_IN_HAND]","[Forces of Nature]"
"144","SSS005","Earth","0","Legendary","Solar System","3","25","When drawn, gain 4 Energy.","[TriggerTime:DRAW] [Target:SELF] [Effect:ENERGY, Value:4]","[]"
"145","SSS007","Venus","0","Common","Solar System","2","17","NULL","NULL","[]"
"146","SSS008","Pluto; Dwarf Planet","0","Common","Solar System","7","57","NULL","NULL","[]"
"147","SSS009","Neptune","0","Common","Solar System","5","48","NULL","NULL","[]"
"148","SSS010","The Sun","0","Fusion","Solar System","10","30","When played, gain +2 Energy/Turn until game end.","[TriggerTime:PLAY] [Target:SELF] [Effect:ENERGY_PER_TURN, Value:+2] [Duration:PERMANENT] ","[]"
"149","SSS011","Titan; Moon of Saturn","0","Common","Solar System","8","66","NULL","NULL","[]"
"150","SSS012","Solar Eclipse","0","Common","Solar System","3","26","NULL","NULL","[]"
"151","SSS013","Ceres","0","Common","Solar System","4","36","NULL","NULL","[]"
"152","SSS015","Halley""s Comet","0","Common","Solar System","7","58","NULL","NULL","[]"
"153","SSS019","Olympus Mons","0","Legendary","Solar System","4","0","When played, all your cards have +40 Power this turn.","[TriggerTime:PLAY] [Target:[Who:SELF, Where:CARDS_IN_HAND]] [Effect:POWER, Value:+40] [Duration:END_TURN] ","[]"
"154","SSS018","Callisto","0","Rare","Solar System","6","56","When returned to your deck, if you lost this turn, give this card +30 Power for the rest of the game.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(lost)] [Target:THIS] [Effect:POWER, Value:+30] [Duration:PERMANENT]","[]"
"155","SSS023","Mimas","1","Epic","Solar System","4","38","When played, give a random card in your Opponent's hand -30 Power this turn (with target preview).","[TriggerTime:PLAY] [Target:(a random card in your Opponent's hand)] [Effect:POWER, Value:-30] [Duration:END_TURN] ","[]"
"156","SSS024","Charon","0","Epic","Solar System","9","87","When drawn, give Pluto; Dwarf Planet +23 Power, and reduce its Energy cost by 7, until played.","[TriggerTime:DRAW] [Target:(Pluto; Dwarf Planet)] [Effect:POWER, Value:+23] [Effect:ENERGY, Value:-7] [Duration:UNTIL_PLAYED]","[Pluto; Dwarf Planet]"
"157","SSS028","5 Astraea","1","Rare","Solar System","5","55","When drawn, give a random card left in your hand +10 Power until played. If you are losing the round, repeat this 4 more times.","[TriggerTime:DRAW] [Target:(a random card left in your hand)] [Effect:POWER, Value:+10] [Duration:UNTIL_PLAYED] [Condition:ROUND_STATE, Value:Loss] [Repeat:( this 4 more times)] ","[]"
"158","SSS030","Kuiper Belt","1","Legendary","Solar System","8","79","When returned to your deck, if your deck contains Makemake, give your Space cards +8 Power until played. Repeat for Eris and Pluto; Dwarf Planet.","[TriggerTime:RETURN] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Makemake)] [Target:(your Space cards)] [Effect:POWER, Value:+8] [Duration:UNTIL_PLAYED] [Repeat:( for Eris and Pluto; Dwarf Planet)] ","[Space]"
"159","SSS031","Perseids","0","Rare","Solar System","4","36","When played, if your deck contains Perseus, give your Space cards, wherever they are, +6 Power until played.","[TriggerTime:PLAY] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Perseus)] [Target:(your Space cards, wherever they are,)] [Effect:POWER, Value:+6] [Duration:UNTIL_PLAYED]","[Space]"
"160","EJP001","Samurai","0","Common","Feudal Japan","3","37","When played, if you are winning the round, this card has -10 Power.","[TriggerTime:PLAY] [Condition:ROUND_STATE, Value:Win] [Effect:POWER, Value:-10] [Target:THIS] [Duration:END_TURN] ","[]"
"161","EJP002","Ieyasu Tokugawa","0","Epic","Feudal Japan","4","15","When played, your Feudal Japan cards have 22 Power this turn.","[TriggerTime:PLAY] [Target:(Feudal Japan)] [Effect:POWER, Value:22] [Duration:END_TURN] ","[Feudal Japan]"
"162","EJP003","Rice Terraces","0","Common","Feudal Japan","2","16","NULL","NULL","[]"
"163","EJP004","Kabuki Mask","0","Common","Feudal Japan","6","47","When returned to your deck, if you lost this turn, gain 47 Power next turn.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(lost)] [Effect:POWER_PER_TURN, Value:47] [Target:[Who:SELF]] [Duration:TIMER, Value:1]","[]"
"164","EJP005","Katana","0","Common","Feudal Japan","6","32","When returned to your deck, your Opponent has -32 Power next turn.","[TriggerTime:RETURN] [Target:OTHER] [Effect:POWER_PER_TURN, Value:-32] [Duration:TIMER, Value:1]","[]"
"165","EJP009","Torii Gates","0","Common","Feudal Japan","2","16","NULL","NULL","[]"
"166","EJP010","Buddhism","0","Common","Feudal Japan","6","53","NULL","NULL","[]"
"167","EJP011","Neo-Confucianism","0","Common","Feudal Japan","4","33","NULL","NULL","[]"
"168","EJP012","Meoto Iwa","0","Common","Feudal Japan","1","9","NULL","NULL","[]"
"169","EJP014","Kumamoto Castle","0","Rare","Feudal Japan","8","75","When played, your Opponent's cards have -18 Power this turn.","[TriggerTime:PLAY] [Target:(Opponent's)] [Effect:POWER, Value:-18] [Duration:END_TURN] ","[]"
"170","EJP015","Oda Nobunaga","0","Fusion","Feudal Japan","6","110","When returned to your deck, you have -3 Energy next turn.","[TriggerTime:RETURN] [Effect:ENERGY, Value:-3] [Duration:TIMER, Value:1]","[]"
"171","EJP018","Ninja","1","Epic","Feudal Japan","8","75","When played, give a random card in your Opponent's hand -30 Power until it is played.","[TriggerTime:PLAY] [Target:(a random card in your Opponent's hand)] [Effect:POWER, Value:-30] [Duration:UNTIL_PLAYED]","[]"
"172","EJP016","Miyamoto Musashi","0","Legendary","Feudal Japan","6","49","When played, give Katana +62 Power until it is played.","[TriggerTime:PLAY] [Target:(Katana)] [Effect:POWER, Value:+62] [Duration:UNTIL_PLAYED]","[Katana]"
"173","EJP017","Toyotomi Hideyoshi","0","Rare","Feudal Japan","7","68","When returned to your deck, give all cards in your Opponent's deck and hand -5 Power for the rest of the round.","[TriggerTime:RETURN] [Target:(all cards in your Opponent's deck and hand)] [Effect:POWER, Value:-5] [Duration:END_ROUND]","[]"
"174","EJP021","Ishida Mitsunari","1","Epic","Feudal Japan","8","60","When drawn, reduce the Energy cost of your cards by 1 until played. When returned to your deck give this card -20 Power for the rest of the game.","[TriggerTime:DRAW] [Effect:ENERGY, Value:-1] [Target:(your cards)] [Duration:UNTIL_PLAYED] [TriggerTime:RETURN] [Target:THIS] [Effect:POWER, Value:-20] [Duration:PERMANENT]","[]"
"175","EJP024","Ohaguro","0","Rare","Feudal Japan","2","16","When played next to Teeth, give your Feudal Japan cards +18 Power until played.","[TriggerTime:PLAY] [Condition:PLAYED_WITH, Value:(Teeth)] [Target:(your Feudal Japan cards)] [Effect:POWER, Value:+18] [Duration:UNTIL_PLAYED]","[Feudal Japan]"
"176","EJP025","Naginata","0","Legendary","Feudal Japan","2","5","When played in the middle slot, give all other cards -35 Power this turn.","[TriggerTime:PLAY] [Target:(all other cards)] [Effect:POWER, Value:-35] [Duration:END_TURN] ","[]"
"177","EJP026","Oiran","0","Epic","Feudal Japan","6","22","When returned to your deck, if you win the turn, give this card +60 Power permanently.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(win)] [Target:THIS] [Effect:POWER, Value:+60] [Duration:PERMANENT] ","[]"
"178","EJP027","Tokugawa Iemitsu","0","Rare","Feudal Japan","6","51","When drawn, if your deck contains only Feudal Japan, give your cards, wherever they are, +10 Power until played.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(only Feudal Japan)] [Target:(your cards, wherever they are,)] [Effect:POWER, Value:+10] [Duration:UNTIL_PLAYED]","[]"
"179","EAG001","Isle of Corfu","0","Common","Ancient Greece","8","70","NULL","NULL","[]"
"180","EAG004","Spartan Helmet","0","Common","Ancient Greece","5","42","When played, if you lose the turn, get +4 Power/Turn until game end.","[TriggerTime:PLAY] [Condition:TURN_STATE, Value:(lose)] [Target:SELF] [Effect:POWER_PER_TURN, Value:+4] [Duration:PERMANENT] ","[]"
"181","EAG006","Alexander the Great","0","Legendary","Ancient Greece","4","28","When played, get +2 Energy/Turn for the rest of this round.","[TriggerTime:PLAY] [Target:SELF] [Effect:ENERGY_PER_TURN, Value:+2] [Duration:END_ROUND] ","[]"
"182","EAG007","Greek Urns","0","Common","Ancient Greece","4","38","NULL","NULL","[]"
"183","EAG008","Olive Trees","0","Common","Ancient Greece","7","57","NULL","NULL","[]"
"184","EAG009","Ionic Column","0","Common","Ancient Greece","3","7","When returned to your deck, give your Ancient Greece cards +10 Power until they are played.","[TriggerTime:RETURN] [Target:(your Ancient Greece cards)] [Effect:POWER, Value:+10] [Duration:UNTIL_PLAYED]","[Ancient Greece]"
"185","EAG010","Athena","0","Rare","Ancient Greece","2","14","When played, if you are losing the round, this card has +10 Power.","[TriggerTime:PLAY] [Condition:ROUND_STATE, Value:Loss] [Effect:POWER, Value:+10] [Target:THIS] [Duration:END_TURN] ","[]"
"186","EAG013","Sanctuary of Delphi","0","Common","Ancient Greece","5","47","NULL","NULL","[]"
"187","EAG016","Icarus","0","Epic","Ancient Greece","4","36","When played, all Awesome Aviation cards have -30 Power this turn.","[TriggerTime:PLAY] [Target:[Who:BOTH, Where:CARDS_IN_HAND, CompareTo:(Awesome Aviation)]] [Effect:POWER, Value:-30] [Duration:END_TURN] ","[]"
"188","EAG017","Heracles","1","Legendary","Ancient Greece","2","0","When played on a matching Arena, this card has +60 Power. When played on the first turn of a round, this card has +30 Power.","[TriggerTime:PLAY] [Condition:MATCHING_ARENA, Value:Ancient Greece] [Effect:POWER, Value:+60] [Target:THIS] [Duration:END_TURN] [TriggerTime:PLAY] [Condition:TURN_IN_ROUND, Value:1] [Effect:POWER, Value:+30] [Target:THIS] [Duration:END_TURN] ","[]"
"189","EAG018","Pericles","0","Rare","Ancient Greece","3","25","When played, give all cards +15 Power this turn if you are winning the round.","[TriggerTime:PLAY] [Target:(all cards)] [Effect:POWER, Value:+15] [Duration:END_TURN] [Condition:ROUND_STATE, Value:(winning)] ","[]"
"190","EAG022","Hoplite","1","Rare","Ancient Greece","4","36","When played on the first turn of a round, give this card +34 Power this turn.","[TriggerTime:PLAY] [Condition:TURN_IN_ROUND, Value:1] [Target:THIS] [Effect:POWER, Value:+34] [Duration:END_TURN] ","[]"
"191","EAG024","Theagenes of Thasos","1","Rare","Ancient Greece","5","54","When played, if your deck contains 5 or more Good Sports cards, give this card +40 Power this turn.","[TriggerTime:PLAY] [Condition:DECK_CONTAINS, Value:>=5, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Good Sports cards)]] [Target:THIS] [Effect:POWER, Value:+40] [Duration:END_TURN] ","[]"
"192","EAG032","Orphic Egg","0","Rare","Ancient Greece","2","0","When drawn, if you have played Phanes, reduce the Energy cost of your Greek Mythology cards by 1 for the rest of the round.","[TriggerTime:DRAW] [Condition:PLAYED_BEFORE, Who:SELF, Where:CARDS_IN_DECK, CompareTo:( Phanes)] [Effect:ENERGY, Value:-1] [Target:(your Greek Mythology cards)] [Duration:END_ROUND]","[Greek Mythology]"
"193","PCA002","Albertosaurus","0","Common","Carnivores","8","72","NULL","NULL","[]"
"194","PCA003","Velociraptor","0","Rare","Carnivores","7","65","When played, give your Opponent -12 Power/Turn until the end of the Round.","[TriggerTime:PLAY] [Target:OTHER] [Effect:POWER_PER_TURN, Value:-12] [Duration:END_ROUND]","[]"
